"","text","Sentiment"
"cv361_28944.txt","susan granger's review of "" songcatcher "" in the midst of this summer's fare of dinos revisited and romantic fiascoes , there are a few thoughtful movies - and this appalachian period drama is one . 
oscar nominee janet mcteer ( "" tumbleweeds "" ) stars as dr . lily penleric , an accomplished musicologist who , back in that pre-feminist era , was refused a full professorship at her university . 
determined to prove her worth , she ventures deep into the rugged mountains of north carolina , where her younger sister elna ( jane adams ) runs a school . 
there in bear creek , she discovers a treasure-trove of traditional scots-irish and english folk ballads , given a unique interpretation by the insular locals . 
excited , she sends for recording equipment and persuades vinie butler ( pat carroll ) and other self-sustaining mountain folk to share their musical heritage on her edison phonograph cylinders . 
their music , as she puts it , is "" as much a part of life here as the air you breathe . "" 
that's the main thrust of writer-director maggie greenwald's occasionally uneven culture-clash story , which is loosely based on olive dame campbell's foray through the blue ridge mountains in 1908 , but there's also some melodramatic romantic spice . 
ornery , bearded , banjo-picking aidan quinn falls for the statuesque , passionate "" songcatcher , "" while elna secretly engages in a lesbian relationship with a colleague ( e . 
katherine kerr ) . 
i'm ready to buy the soulful soundtrack with vocalists like emmylou harris , iris dement , taj mahal and young opera star emmy rossum who plays a pivotal role as mcteer's wide-eyed prot ? g ? . 
rated pg-13 , there's an intense scene of primitive childbirth . 
on the granger movie gauge of 1 to 10 , "" songcatcher "" is an intelligent , extraordinary 8 , transported by the transcendent power of song . ","pos"
"cv743_17023.txt","in "" gia "" , angelina jolie plays the titular character , the first so-called supermodel . 
and right there you have the biggest hurdle this movie had to overcome ( in my eyes , anyway ) . 
i just don't see how the life of a model is worthy of a two hour film . 
despite this , i kept an open mind when i began watching the movie . 
sadly , though , my fears were realized . 
it's just not possible to make an interesting , full-length film about a person who spends their days wearing different clothes . 
the movie follows the rise and fall of gia ( no last name ) , a tumultuous woman who doesn't particularly enjoy the world of fashion . 
she becomes famous more quickly than she can handle , and finds herself hooked on drugs and on a woman she cannot have . 
the last hour of the film is just one scene after another of gia getting high , losing a job , and going into rehab . 
this formula is repeated several times , and i really got tired of it . 
in general , i tend to dislike movies featuring heavy drug use . 
no because it offends me or anything like that ; it just bores me . 
quite frankly , i don't see the appeal , so when a director shows me a point-of-view shot of a junkie , complete with tipsy camera angles and echoing voices , i am left somewhat unimpressed . 
the first hour of the film , though , was actually quite engaging . 
we see gia as she is discovered and moves to new york with her boyfriend . 
these early scenes were interesting . 
we're shown the fashion world through a newcomers eyes , and it was a perspective i hadn't seen before . 
the movie begins to go downhill , however , once gia becomes an established model . 
>from that point , i lost all interest in the movie and was counting the minutes before it would end . 
it all seemed so excessive . 
fine , so gia had a drug problem , does this really need to dominate the film ? 
couldn't the same effect have been had with a five or ten minute montage of scenes featuring gia experimenting with drugs ? 
or perhaps this film is meant to be a warning to aspiring models not to get into the drug world . 
quite possibly , although since i have no desire to become a model , this warning is lost on me . 
as i stated at the beginning of this review , i simply don't see how the life of a model is worthy of a feature-length motion picture . 
what do they do that warrants a movie ? 
strut their stuff for thousands of dollars an hour ? 
i suppose the same could be said about making movies about baseball players , for example , but at least somebody like lou gehrig led an interesting life . 
gia did not . 
and by the end of the film , all i knew about gia for sure was that she hated modelling , was bi-sexual , and was heavily into drugs . 
not exactly a meaningful contribution to society , as far as i'm concerned . ","neg"
"cv861_1198.txt","an indian runner was more than a courier . 
he * became * the message he was carrying . 
what danger is a bear , to a message ? 
i used to think sean penn was an immature , arrogant , photographer- punching , madonna-marrying , loudmouth . 
but all that has changed now . 
the guy has grown up . 
and that's not all . 
it seems that sean penn has talents both as a writer and a director , if this film is any indication . 
one might imagine a movie with plenty of ruthless rage and showy machismo , given penn in charge of bronson and and hopper . 
but , no . 
this film is about a real struggle , and the victories and defeats are not simple . 
penn lets the story unfold at a pace dictated by the lives of the characters , without unnecessary rush or flash . 
the focus of the story is two brothers . 
david morse is the brother who has grown up in the small midwestern town in which they were raised , tending a failing farm and finally becoming a police officer . 
viggo mortensen is the wild brother , whose wild behavior seems to be a reaction to some ancient pain that he can't name , much less resolve . 
the film picks the story up on the day when mortensen returns from vietnam , and morse coincidentally encounters an armed youth fleeing for the state line . 
it becomes clear that some kind of conflict threatens the link that the brothers once shared . 
the film is unobtrusive , simple , direct , plain , and sincere . 
it isn't exactly perfect , but its sincerity is well invested in the struggle of the two brothers to identify the sickness before it destroys them . 
life seems to move forward a little faster than they can get a handle on their problems . 
this is a good film without big budget sets , or big name stars pushed into your face . 
in fact , i'm reviewing it because i suspect that it may not get much marketing . 
there were perhaps 10 others at the showing i saw . 
i thought the structure was clean and not oversimplified , though there are a few free-form sections which also work very well . 
the obligatory 1960s music seemed a little cliche , but what are you going to do - this movie * does * take place in the 1960s after all . 
in my opinion , it is worth full-price admission . ","pos"
"cv105_19135.txt","based on the 1960s tv series that i had never seen or heard of before this movie ( be happy , i won't bore you with any lame and unnecessary comparisons ) , this film allows will smith to take a third stab at the independence day weekend box-office , after scoring huge successes with men in black ( 7/10 ) , directed by the same man who controlled this one , and independence day ( 6/10 ) . 
can you say . . . the 
third times not a charm ? 
plot : james west and artemus gordon are chosen by the president to find the man responsible for the kidnapping of the nation's top scientists , and threatening to take over the united states within a week . 
critique : i did not laugh once during this entire picture . 
when you consider that this film is a part-comedy , that's not a very good sign . 
i also did not tense up or particularly enjoy any of its unenergetic action sequences which provided me with little more than a few minutes time to think back to the lovely salma hayek scenes . 
when you consider that the other "" part "" of this film is geared as an action/adventure , i would say that this another negative sign . 
and when you consider that the first hour of the film was boring and a little slow , the story-line tired , reminiscent of swiss cheese and uninvolving , and the special effects interesting but worth very little inside a plot filled with lame one-liners , weak characterizations and an anti-climactic end , you pretty much have the gist of my impression of this "" big "" summer blockbuster . 
it blows . 
or as they say in french , "" eet blows "" . 
could it be that the script was crappy because it took four people to write it ? 
maybe . 
could it be that most of the special effects don't show up until the last half hour , and even then , we don't see anything that its trailers hadn't already given away ? 
perhaps . 
or could it be that we have come to expect so much more from will smith and hollywood big-budget movies , that we cannot help but evaluate them on a scale onto their own ? 
naaaaaaah ! 
a bad movie is a bad movie . 
on a positive note , i could honestly say that i did very much enjoy the lovely performance by the adorable salma hayek , who seemed underused ( in my humble opinion ) , and lit up every bubbly scene that she was hardly in . 
branagh was also fun as the scenery-munching , over-the-top bad guy , but that's pretty much where the entertainment-buck stopped . 
smith and kline were static at best , the plot full of holes , and the score insignificant and derivative of a dozen others . 
i would strongly advise anyone not to see this movie . 
then again , there is that one scene with the lovely salma hayek tied up in a cage . . . huh . . . oh 
yeah , but the rest of the movie sucked . 
little known facts about this film and its stars : will smith has starred in two of the ten all-time top grossing films worldwide : 1997's summer blockbuster men in black ( 7/10 ) , for which he also recorded the grammy-winning title song , and 1996's independence day ( 6/10 ) . 
he once turned down a scholarship to mit to pursue his singing career . 
kevin kline is a graduate of the juilliard school of drama , and has been married to the cute-as-a-button actress phoebe cates since 1989 . 
they have two kids together , greta simone and owen . 
one of the buildings that gets blown up in this film has "" kasdan "" written on it . 
lawrence kasdan is a director known to have worked with kevin on five of his movies , including the big chill , silverado , i love you to death , grand canyon and french kiss . 
salma hayek gave up a successful career as a major television star in latin america and moved to the united states to start over , even though she spoke no english . 
she made her feature film debut as an actress with a small role in allison anders' mi vida loca ( no , not the rickie martin video ! ) and played her first starring role in robert rodriguez's desperado opposite antonio banderas . 
since then , she has made an appearance in each one of rodriguez's films . 
she stands 5'2 "" , was born in southeast mexico , and the daughter of a lebanese father and a mexican mother . 
one of the actresses cast as branagh's lovely but lethal beauties includes bail ling , a stage and screen star in her native china who was last seen starring opposite dick gere in red corner ( 7/10 ) . 
another is dutch-born frederique van der wal , who is one of the world's most recognized supermodels , having graced the cover of cosmopolitan numerous times , as well as harper's bazaar , vogue and mademoiselle . ","neg"
"cv010_29063.txt","best remembered for his understated performance as dr . hannibal lecter in michael mann's forensics thriller , manhunter , scottish character actor brian cox brings something special to every movie he works on . 
usually playing a bit role in some studio schlock ( he dies halfway through the long kiss goodnight ) , he's only occasionally given something meaty and substantial to do . 
if you want to see some brilliant acting , check out his work as a dogged police inspector opposite frances mcdormand in ken loach's hidden agenda . 
cox plays the role of big john harrigan in the disturbing new indie flick l . i . e . , which lot 47 picked up at sundance when other distributors were scared to budge . 
big john feels the love that dares not speak its name , but he expresses it through seeking out adolescents and bringing them back to his pad . 
what bothered some audience members was the presentation of big john in an oddly empathetic light . 
he's an even-tempered , funny , robust old man who actually listens to the kids' problems ( as opposed to their parents and friends , both caught up in the high-wire act of their own confused lives . ) 
he'll have sex-for-pay with them only after an elaborate courtship , charming them with temptations from the grown-up world . 
l . i . e . stands for long island expressway , which slices through the strip malls and middle-class homes of suburbia . 
filmmaker michael cuesta uses it as a ( pretty transparent ) metaphor of dangerous escape for his 15-year old protagonist , howie ( paul franklin dano ) . 
in his opening voice-over , howie reveals a morbid preoccupation with death on the road , citing the l . i . e . 
highway deaths of filmmaker alan j . pakula , songwriter harry chapin , and his own mother on exit 52 . 
he's both fascinated and disturbed by the l . i . e . , and those feelings are projected onto big john ( who follows howie around in his bright red car , but never makes a move to force the boy to do something he doesn't want to do . 
this makes him much more complex than the usual child molesters seen in movies  -  he's a beast , but ashamed of it . ) 
l . i . e . would have worked best as a half-hour short film about howie's ill-advised foray into big john's haven . 
there is unnecessary padding with howie's miserable dad ( bruce altman ) in the hot seat for a white-collar crime , degenerate youngsters who get their kicks from robbing middle-class houses , and some homoerotic shenanigans with wise-ass gary terrio ( billy kay ) , a handsome artful dodger . 
rather than add to the themes of suburban ennui ( not that we needed another movie on that subject ) , these awkward subplots pad out the running time to adequate feature length . 
concurrently , the relationship between howie and big john is evenly paced and exceptionally well acted . 
cox , sporting a baseball cap and a faded marine tattoo , is all bluff and bluster . 
dano is quiet and at first glance seems so withdrawn as to be transparent . 
we're so used to child actors whose dramatic choices are broad and obvious ( calling haley joel ! ) , it's surprising to see one who actually listens throughout any given scene . 
the restraint is admirable . 
but l . i . e . 's screenplay doesn't always give them the best material . 
when howie reads big john a walt whitman poem , the moment feels a bit too precious . 
director michael cuesta lingers on an ecstatic reaction shot of big john , who may as well be hearing glenn gould performing bach's goldberg variations . 
it's too much . 
there are also some obvious dramatic contrivances involving big john's other boy toy ( walter masterson ) , jealous over the newbie . 
this plot thread predictably leads to violence . 
not content to be a haunting , observational portrait of teen alienation in a royally screwed up world ( like terry zwigoff's superb ghost world ) , cuesta lacks the confidence in his own work to end on an ambivalent note . 
it's typical of unimaginative cinema to wrap things up with a bullet , sparing the writers from actually having to come up with a complex , philosophical note . 
in this regard , l . i . e . 
 ( and countless other indie films ) share something in common with blockbuster action films : problems are solved when the obstacle is removed . 
how often does real life work this way ? 
to extend the question : if a movie is striving for realism , do dramatic contrivances destroy the illusion ? ","neg"
"cv624_11601.txt","in the james bond film "" diamonds are forever , "" tiffany case asks 007 whether he prefers brunettes to redheads . 
bond's response is that it doesn't really matter , as long as collars and cuffs match . 
well , collars and cuffs don't match in "" the real blonde . "" 
what might have sounded good on paper ends up as a largely unfunny , meandering comedy on screen . 
the film , supposedly a satire of the superficiality of soap operas and the modeling business , is wafer thin . 
it plays like an "" ally mcbeal "" episode dragged out to the nth degree , replete with a few unnecessary "" fantasy "" sequences . 
writer/director tom dicillo manages the material as if poking fun at daytime dramas is a fresh idea . 
it isn't . 
the only surprise here is that the talented dicillo could make familiar terrain so dreary . 
matthew modine plays joe , a struggling actor waiting tables in order to pay the rent . 
he's 35 with no agent and no credits since he's too proud to take on roles in commercials or soap operas . 
 "" that's not really acting "" he tells his girlfriend of six years , mary ( catherine keener ) , with whom he bickers constantly about sex . 
but they need the money , so joe finally agrees to take a part in a madonna video . 
but it's not really madonna starring in the video but a lookalike ( played by elizabeth berkley , still trying to jump-start her career after "" showgirls "" ) . 
this points out how artificial this whole business is , one supposes . 
dicillo has referred to "" the real blonde "" as "" off-kilter , but an interesting combination of all sorts of stuff . . . "" 
the film , which wanders all over the place without getting anywhere , is remarkably * on * -kilter and , with perhaps the single exception of the always-likable modine ( who's not afraid to stand around in a very unattractive bathing suit surrounded by hunks ) , the entire cast is vague and uninteresting . 
catherine keener , who's appeared in dicillo's previous three films ( including the brilliant "" living in oblivion "" ) , is at her most annoying in "" the real blonde . "" 
look at her closely ; she really can't act at all . 
her reactions are all wrong , almost always out of sync with her co-stars . 
she reacts too soon , or too late , to lines and situations . 
she moves her eyes , or her mouth , far too much . 
she frowns , she yells , she babbles - she blows chunks . 
maxwell caulfield plays joe's actor/waiter buddy bob , the one obsessed with dating a "" natural "" blonde . 
bob's personality ( not to mention caulfield's acting ability ) parallels that of the character he plays on the soap opera "" passion crest ""  - stiff and uninteresting . 
maybe that's the point . 
daryl hannah is dim and uninteresting as the real blonde of the title , a soap dish who beds bob both on- and off-camera . 
hannah looks about fifty in this movie ( she's only 37 ) . 
why is that ? 
almost all the women in the film wear tops that show their nipples . 
why is that ! ? 
marlo thomas plays an uninteresting fashion photographer . 
kathleen turner plays an uninteresting talent agent . 
buck henry plays an uninteresting shrink . 
christopher lloyd plays an uninteresting caterer . 
and so on . 
the best parts of the "" the real blonde "" are the beginning and the end , brief scenes of an elderly woman losing and then finding her dog . 
there's more depth and sincerity in a single close-up of her expressive face than in the entire film . 
while this contrast is supposedly meant to highlight the shallowness of the other characters' lives , the only thing that makes shallow and superficial interesting is if it's funny . ","neg"
"cv387_11507.txt","there was a huge crowd - so many over 100 people could not be admitted - at a premiere screening of "" the nephew "" ( first screening with a major general audience admittance ) . 
this was a movie premiere at the santa barbara international film festival . 
pierce brosnan ( 007 ) , produced his first movie with beau st . clair . 
it was a constantly mind-moving and personal movie with lovely scenes of ireland . 
chad ( hill harper , beloved ) is a cute 17 year old mixed race ( african american and irish ) nephew , who's irish mother died . 
he comes "" back to ireland "" , living with the curmudgeon uncle , tony egan ( donal mccann ) . 
he meets pierce brosnan's character , mr . o'brady ( or just brady ) , because he falls in love with the beautiful daughter . 
there are many scenes ( ah , character scenes ) to laugh at , others pull some tears . 
the three mentioned above were at the premiere in the flesh , with the director eugene brady . 
after the movie they took questions . 
the movie was very good , it not fantastic . 
the nephew has not been "" picked up "" in north america but has been in the rest of the world . 
the nephew is generation secrecy of a "" titanic "" proportion . 
let's hope the rest of america will be able to see the nephew . 
contact given in the program guide : "" print source : irish dream source , inc . , tel : ( 310 ) 449-3411 "" ","pos"
"cv676_21090.txt","in my reviews i try to make gentle recommendations rather than telling you what to see or what not to see . 
i realize that we all have different tastes and i cannot predict what my audience will like and what they will dislike . 
but in the case of american beauty , i must make an exception . 
if you haven't yet seen it , go see it . 
now . 
stop reading this review and head for your local multiplex , then after you've seen it , come back . 
i'll wait here . 
welcome back . 
if you followed my advice ( and i see no reason why you should not have , do you ? ) , 
i'm sure you've just had one of the richest cinematic experiences of your life . 
american beauty is an extraordinary film , a powerful , jolting exploration of the dark side of the american dream . 
it's humorous but it isn't funny because of the unrelenting ominous undercurrent that runs throughout the whole production . 
mixing comedy and the darkest of drama was the way this film was intended , and by god , it works , making it one of the year's very best . 
lester burnham ( kevin spacey ) has entered the mother of all mid-life crises . 
he is living life without a purpose . 
he is bored , depressed and sick of his sheltered , insignificant existence . 
he barely ever talks to his family , has no sex life , is stuck at a dead-end job and thinks he has no reason to live . 
but one day , when he and his equally troubled wife ( annette bening ) attend one of his daughter's ( thora birch ) cheerleading performances , he sees something that makes him come alive . 
what he sees is the performance by his daughter's friend , the head cheerleader . 
he develops a lust for the promiscuous young girl ; an obsession which soon becomes pedophilic in nature . 
but for the first time , lester feels that he is actually living . 
this crush is only the beginning . 
lester proceeds to make more and more radical changes in his life , buying the car of his dreams , cursing off the boss and quitting his job ( "" today i quit my job , told the boss to f * * * himself and blackmailed him for $60 , 000  -  would you pass the asparagus please ? "" ) , 
buying drugs from the voyeur-next-door ( ricky fitts , a teenager who mysteriously videotapes what he considers to be "" beauty "" ) and refusing to be docile in family affairs . 
his new attitude further alienates his daughter , only reassuring her that her parents are nothing more than freaks of nature unjustly forced on her by the powers that be , and inspiring her to enter a relationship with her eccentric neighbor . 
and the burnhams's neighbors provide american beauty with a significant chunk of its dramatic momentum . 
ricky fitts ( wes bentley ) serves as the film's thematic center , providing the obscure , powerful meaning of the title . 
colonel fitts , the father , is one of the most fascinating and complex characters in the movie , even considering his limited screentime . 
kevin spacey has never been better , and this performance will certainly earn him a chance to put a little gold person on his mantel . 
he never plays his droll character as a freak , rather , he effectively portrays him as a normal person led to drastic self-exploration by his dissatisfaction with life . 
spacey is poignant and devastating in the role of a lifetime . 
equally astonishing is young thora birch , who plays her potentially stereotypical rebellious teen character with suprising feeling and tenderness . 
at two hours and ten minutes , american beauty didn't feel nearly long enough . 
it's a complicated , unforgettable film that , like the ice storm two years ago , dares to explore the darkest reaches of suburban life . 
powerfully and cynically , it dissects the notion of the pretty house with the white picket fence and appealing garden being the american dream . 
it claims that this picture-perfect image is just that  -  an image , and hiding behind it are lives much darker than common knowledge would have it . 
the dark , deeply ironic ending , though given away by our narrator in the first few minutes of the movie , stays with you for weeks after it's all over . 
american beauty is just the kind of uncompromising film hollywood needs every now and then to counterbalance the mindless drivel we see released ; even more so considering it's a masterpiece . ","pos"
"cv402_16097.txt","in the interest of being generous , i want to start this review with the scene that i liked in meet joe black . 
sir anthony hopkins , playing a super-rich media mogul , has gathered his family around him for dinner . 
his oldest daughter ( played by marcia gay harden from millers crossing ) , who has been obsessively planning his sinfully extravagant birthday party , presents him with three superbly decorated little cakes , which are supposed to be scale models for his big birthday cake . 
the daughter asks hopkins to pick the one he likes . 
hopkins , frustrated by the weight of planning for the whole elaborate affair , does what any man in his position would do : he punts . 
whichever one you like , dear , he says . 
and the daughter does exactly what any woman in her position would do : she cries . 
i liked that scene for two reasons . 
first , the cakes looked really cool . 
second , it was , perhaps , the only scene in the movie where people acted as you would expect people to act . 
meet joe black is chock-full of odd performances , people doing things for no discernible reason at all , and doing them in slow motion over the course of three hours to boot . 
it's easy to watch meet joe black for the abundant eye candy of the palatial homes and the beauteous claire forlani , but it's even easier to sleep right through it ( two people on my row managed it quite nicely ) . 
the difficult part of the movie is understanding the characters and their motivations and why someone thought three hours was an appropriate length for this overwrought mess . 
i know my audience had problems with the movie , because they thought it was a comedy . 
case in point : everyone should know by now that brad pitt plays the angel of death in this movie . 
however , the first we see of him is as a young lawyer in a coffee shop hitting on the glamorous claire forlani . 
 ( it's not clear from the movie whether you need a law degree to become the angel of death , but it makes a certain kind of sense . ) 
it shouldn't take long for the observant moviegoer to realize that bad things are about to happen to mr . pitt . 
and indeed they do ( after a hideously prolonged sequence where pitt looks over his shoulder at the retreating forlani and forlani looks over her shoulder at the retreating pitt ) , because pitt walks into the road without looking and suddenly gets squished . 
well , when that happened , the audience howled with laughter , and continued to laugh at every comment that was remotely humorous . 
so , if you think that sudden violent death and sarcastic drawing-room humor are funny , i encourage you to go see meet joe black immediately . 
anyway , the deceased lawyer's body , no worse the wear from its massive injuries , is possessed by the angel of death and brad pitt takes over that role . 
the idea is that death ( given the pen name of joe black , so as not to disturb others ) wants to take a holiday and experience the world . 
if this weren't hollywood , we might get an interesting metaphysical discussion of life and death , but since it is , we get scene after scene of fish-out-of-water humor , just as if death is george of the jungle or crocodile dundee or some other poor schmuck who's wandered in from the jungle or the outback or whatever and doesn't know how to act in our society . 
it also doesn't help that the character of death is written so inconsistently . 
he claims to be on vacation , but he never does anything except hang around the seriously attractive claire forlani ( just try to get your travel agent to book that one ) . 
he speaks very slow and halting english but perfectly fluent jamaican patois . 
he knows everything about some characters , nothing about others . 
and as played by brad pitt , he's not especially menacing or charming or glamorous or intriguing , he's just there . 
it's as if someone told pitt , "" never mind about acting in this picture , son , just stand there and look pretty . "" 
it's as if pitt is doing his keanu reeves impression throughout the movie . 
i've used the phrase "" angel of death "" in this review very deliberately to contrast pitt's performance with this year's best angel performance , nicolas cage's in city of angels . 
where pitt is cold and unfeeling , cage is as warm and empathetic as the situation allows . 
where cage is genuinely curious about the nature of man , pitt is aloof and arrogant . 
cage struck instant chemical sparks with co-star meg ryan , where the chemistry between pitt and forlani is only understandable if you accept the notion that forlani's character is so shallow that she can't see beyond pitt's good looks . 
the movie's other top name is a much better actor , but that doesn't save meet joe black . 
sir anthony hopkins isn't given much better material to work with , unfortunately . 
he plays one of these good-hearted multimillionaire media moguls that only exist in hollywood . 
 ( one wonders what might have happened if they had made hopkins's character more realistically evil . ) 
hopkins is marked for death due to a bad ticker , but death steps in and grants him some extra time in exchange for being his guide in the world . 
of course , no one can be sure of how they will act when death taps on their shoulder . 
but i have to wonder ( and in this movie , you have a very long time to wonder ) how you or i would act in a similar situation , especially if you or i were a multimillionaire . 
hopkins pretty much goes to the office  -  and the major subplot revolves around who will control the corporation . 
fans of corporate intrigue will be fascinated , i'm sure . 
i stayed awake all the way through meet joe black , and i'm asking myself why . 
movies about death should encourage you to live life to the fullest , which is what i'm going to do now . 
go spend time with your family , go volunteer for a local charity , heck , go take a nap . 
don't go see meet joe black , because all it will do is move you three long hours closer to death . 
 -  curtis edmonds 
 "" no children have ever meddled with the republican party and lived to tell about it . "" 
 -  sideshow bob ","neg"
"cv460_11723.txt","the word to describe sharon stone is "" wonder "" . 
not that she _is_ a wonder , but rather that i wonder how she can be so inconsistent . 
she has a dynamic screen presence in "" basic instinct "" , turns in a surprisingly fine acting job in "" casino "" , but possesses neither of those here . 
stone teams up with private school headmaster's wife isabelle adjani to kill adjani's thoroughly unlikable husband ( chazz palminteri ) . 
in a comedy of errors and unexpected twists straight out of hitchcock ( as in `homage to' [read "" steal from "" ] ) , it turns out that someone saw them or he's not dead or maybe . . . 
kathy bates turns in a credible , if unspectacular , performance as an investigative police detective . 
her character is a bit dull but realistic , although her actions at the end are puzzling . 
adjani is more than satisfactory as the timid beaten spouse driven to desperation . 
it's stone that is a disappointment among the actors . 
how can she be the epitome of a femme fatale in previous films and come off as a blank in this one ? 
costumed in skin-tight clothes and looking down her nose at everyone , she is someone you would want to avoid because she is boring , not enticingly dangerous . 
even the threat ( or promise ? ) of a lesbian relationship between the conspirators is only half played out . 
on the positive side , there are enough unexpected plot developments to keep your interest alive . 
that is if you can put up with stone's cardboard cut-out character and scenes directly lifted from hitch's movies . ","neg"
"cv937_9811.txt","synopsis : as a response to accusations of sexual prejudice in the armed forces , a female naval intelligence officer is chosen to be a test case . 
if she can survive the demanding s . e . a . l . 
training , she will open the way for other women to be permitted to follow in her footsteps . 
throw in a lot of political machinations , sabotage , brutality , water and sand and you have an entertaining movie . 
review : the title of this movie turned me off at first . 
i mean 'gi jane ? ' ? ? ? ? ? 
the other titles which were considered were more promising - in pursuit of honor or a matter of honor would have been acceptable although navy cross or undisclosed are a little meaningless as far as i'm concerned . 
i went into this movie not liking the title and being one of those people who thinks that demi moore is absolutely ghastly as an actor . 
to my surprise i really enjoyed the movie . 
moore as lieutenant jordan o'neil is much more likeable than her washed out excuse for a gusty woman in a few good men . 
the storyline is simple . 
anne bancroft playing senator lillian dehaven is a ruthless , machiavellian politician with an agenda to push . 
using feminism to achieve political mileage , she forces the military powers that be to backdown and permit a test case to enter the highly intensive navy s . e . a . l . 
training . 
jordan is selected due to the fact that she has it all - looks , brains and strength . 
the training is gruelling and the indignity almost painful to watch . 
nonetheless , it's one of those movies that makes me want to cheer out and encourage the hapless hero/heroine along in his/her endeavours . 
sure , there are the stereotypical elements - inhuman treatment , sexual innuendo , resentful peers , pained boyfriend and sexist commanding officer . 
stepping away from the stereotypes though , viggo mortensen as master chief john urgayle tries to get away from being nothing more than a brutal screamer . 
his character exercises a little more intellectual rigour than you would normally expect from such a character . 
jordan's boyfriend royce is also in the military . 
although they both started at the same time , due to the fact that he has seen active service , he has advanced through the ranks much more quickly than she has . 
royce ( what is his surname ? 
do we care ? ) 
almost resents jordan's attempts to advance herself , although he quickly settles down to being doe-eyed and supportive . 
his character seems to have been thrown in so that we know that you don't have to be a lesbian to want to be in the military . 
in parts , this is a very silly movie , with gratuitous lines and scenes thrown in for effect which are so blatantly obvious or contrived that it's hard not to cringe . 
i still liked it though . 
weaknesses in the script aside , this is a film which captures a heroic and reckless mood . 
as we watch jordan's battle , it's increasingly clear that it is a personal battle . 
this is an individual's fight for self-advancement . 
we don't have to have our teeth set on edge by didactic preachings , we don't have to feel uncomfortable because we're having ideology thrust down our throats . 
it's enough that we can sit back and hope that this one person gets what she wants and we can admire her tenacity and determination without coming out and saying whether we believe women should go into combat or not . ","pos"
"cv030_22893.txt","play it to the bone , the newest addition to ron shelton's sports - themed repertoire fails in numerous ways . 
like most of shelton's other great films ( bull durham , white men can't jump ) , this dud unsuccessfully attempts to use athleticism as a method of connecting characters and creating interesting subplots . 
shelton's films are not considered sports films , but they do heavily revolve around a specific game to tell a story . 
shelton has been so good in the past at using sports to analyze the structure of society that from his collection of films we are given an examination of different classes and races living in various different regions . 
play it to the bone is unsuccessful because not only is the boxing theme dull , but the side story of the two guys and a girl travelling across the country is even worse . 
the film has no social message like its predecessors . 
the relationship between the friends , two failed boxers who must face off against each other in the ring for 50 thousand dollars , is very confusing for a number of reasons . 
the whole film , since it is primarily a "" buddy picture , "" depends on the strength of the friendship the two characters have for each other . 
unfortunately , it is a very weak bond for the reasons listed below . 
1 ) we never see how cesar ( antonio banderas ) and vince ( woody harrelson ) meet . 
the two are so different from each other , that a scene of how this odd friendship developed should have been mandatory . 
2 ) vince and cesar argue every moment possible on their trip to las vegas . 
there is not one convincing moment dedicated to seeing the characters laugh together or actually agree on something . 
3 ) the third character on the trip , grace ( lolita davidovich ) stands in the way . 
she is in nearly every scene with them , making it impossible to understand the difficulty the two male characters are going to have when they fight each other . 
4 ) there are two many interfering , irrelevant side stories . 
vince is convinced that he sees jesus on a regular basis , cesar yells at the sky in spanish when he is angry , and grace tries to sell her inventions to hotel owner robert wagner . 
these boring tales only hurt the central plot . 
5 ) when it comes to time for the two men to fight , they don't even hesitate to pound each other . 
wasn't the whole point of the road trip to show that these two are friends who could never hurt each other ? 
by the time the road trip part of the movie is over with , the film wants to be over . 
shelton , on the other hand , continues to tell his story . 
forty five painful minutes remain . 
the boxing scene between cesar and vince starts out very powerful and interestingly different from other boxing movies . 
however , the fight goes on for way too long and becomes very repetitive and predictable after awhile , kind of like the whole film . ","neg"
